Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-19-4100-2019-3a3,Officer,CA0194100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4100-2019-41b,Civilian,CA0194100,male,black,,,36_40,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_upper_chest, arms_hands",FALSE,electronic_device,TRUE,electronic_device,FALSE,FALSE,mental_disability,FALSE,417(A)(1) EXHIBIT DEADWPN:NOT F/ARM,TRUE,knife_blade_stabbing,,TRUE,passive_non_compliance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-19-4100-2019-41b,Officer,CA0194100,male,asian,other_asian,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-19-4100-2019-41b,Officer,CA0194100,male,asian,filipino,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-19-4100-2019-4e6,Civilian,CA0194100,male,hispanic,,,41_45,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,none,FALSE,487(D)(1) GRAND THEFT:AUTO,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-4e6,Officer,CA0194100,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4100-2019-62a,Civilian,CA0194100,male,hispanic,,,18_20,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE, ,FALSE,,,FALSE,,none_of_these,FALSE,,,,,,
URSUS-19-4100-2019-62a,Officer,CA0194100,male,asian,other_asian,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4100-2019-786,Civilian,CA0194100,male,black,,,18_20,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest, front_lower_abdomen",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,firearm,,FALSE,,deceased,TRUE,firearm_replica,,,,,
URSUS-19-4100-2019-786,Officer,CA0194100,male,asian,filipino,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,tactical
URSUS-19-4100-2019-786,Officer,CA0194100,male,white,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,tactical
URSUS-19-4100-2019-7d3,Civilian,CA0194100,male,black,,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_upper_chest, arms_hands",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,21310 CARRY CON/DIRK OR DAGGER,FALSE,,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-19-4100-2019-7d3,Officer,CA0194100,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-7d3,Officer,CA0194100,male,white,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-942,Civilian,CA0194100,male,black,,,46_50,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,drug_impairment,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-942,Officer,CA0194100,male,white,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-a49,Civilian,CA0194100,male,hispanic,,,26_30,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, front_below_waist, arms_hands, front_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-a49,Officer,CA0194100,male,black,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-a49,Officer,CA0194100,male,black,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-a49,Officer,CA0194100,male,white,,,26_30,TRUE,injury,bruised,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-a49,Officer,CA0194100,male,white,,,56_60,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-aee,Civilian,CA0194100,male,white,,,56_60,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"neck_throat, arms_hands, rear_legs",FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,alcohol_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-aee,Officer,CA0194100,male,asian,other_asian,,41_45,TRUE,injury,internal_injury,no_medical_aid,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-aee,Officer,CA0194100,female,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-aee,Officer,CA0194100,female,asian,other_asian,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-b2f,Civilian,CA0194100,male,hispanic,,,21_25,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back",TRUE,"other_control_hold, carotid_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,none,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-b2f,Officer,CA0194100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-19-4100-2019-be4,Civilian,CA0194100,male,hispanic,,,36_40,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat, rear_upper_back, front_lower_abdomen, rear_lower_back, arms_hands, front_legs, rear_legs",TRUE,"other_physical_contact, other_control_hold, electronic_device, carotid_hold",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,drug_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-be4,Officer,CA0194100,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-be4,Officer,CA0194100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-be4,Officer,CA0194100,female,asian,other_asian,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-cf8,Civilian,CA0194100,male,hispanic,,,31_35,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact, blunt_impact_weapon",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon",FALSE,FALSE,drug_impairment,FALSE,212.5(A) ROB:1ST DEG:CAB/ETC/DWELL,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-cf8,Officer,CA0194100,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-cf8,Officer,CA0194100,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4100-2019-d41,Civilian,CA0194100,male,black,,,10_17,TRUE,serious_injury,"unconscious, bone_fracture",treated_at_facility_released,FALSE,"neck_throat, arms_hands",FALSE,"carotid_hold, blunt_impact_weapon",TRUE,"carotid_hold, blunt_impact_weapon",FALSE,FALSE,none,FALSE,243.6 BATT ON SCHOOL EMP W/INJ,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-d41,Officer,CA0194100,male,white,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-19-4100-2019-fc6,Civilian,CA0194100,male,hispanic,,,31_35,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut",treated_at_facility_released,FALSE,"arms_hands, front_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,600(A) HARM PO HORSE OR DOG,TRUE,unknown,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-19-4100-2019-fc6,Officer,CA0194100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-08e,Civilian,CA0194200,male,hispanic,,,36_40,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,none,FALSE,32 ACCESSORY,FALSE,,,FALSE,,in_custody_other,FALSE,,,,,,
URSUS-19-4200-2019-08e,Civilian,CA0194200,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,187(A) MURDER,TRUE,firearm,rifle,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-4200-2019-08e,Officer,CA0194200,male,hispanic,,,36_40,TRUE,injury,abrasion_laceration,treated_on_scene,FALSE,front_legs,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-4200-2019-08e,Officer,CA0194200,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-4200-2019-08e,Officer,CA0194200,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-4200-2019-0bf,Civilian,CA0194200,male,white,,,41_45,TRUE,serious_injury,"concussion, abrasion_laceration",treated_at_facility_released,FALSE,"rear_upper_back, front_lower_abdomen, rear_lower_back",FALSE,impact_projectile,TRUE,impact_projectile,FALSE,FALSE,"mental_disability, drug_impairment",FALSE,246.3 ILL FIREARM DISCH W/NEGL,TRUE,firearm,handgun,TRUE,passive_non_compliance,in_custody_other,TRUE,firearm,,,,,
URSUS-19-4200-2019-0bf,Officer,CA0194200,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-0bf,Officer,CA0194200,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-0bf,Officer,CA0194200,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-103,Civilian,CA0194200,female,hispanic,,,46_50,TRUE,serious_injury,"bone_fracture, abrasion_laceration",other_circumstance,TRUE,"rear_upper_back, rear_lower_back, arms_hands, front_legs",FALSE,"other_physical_contact, electronic_device, impact_projectile",TRUE,"other_physical_contact, electronic_device, impact_projectile",FALSE,FALSE,"physical_disability, drug_impairment",FALSE,245(A)(1) ADW NOT FIREARM,TRUE,knife_blade_stabbing,,TRUE,fleeing,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-19-4200-2019-103,Officer,CA0194200,male,asian,other_asian,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-103,Officer,CA0194200,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Civilian,CA0194200,male,white,,,18_20,TRUE,serious_injury,dislocation,treated_at_facility_released,FALSE,"head, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, arms_hands, front_legs",FALSE,"other_physical_contact, other_control_hold",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,"mental_disability, alcohol_impairment",TRUE,243(C)(1) BAT EMERGENCY PERSON/ETC,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4200-2019-10b,Officer,CA0194200,male,hispanic,,,46_50,TRUE,injury,bruised,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,female,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-10b,Officer,CA0194200,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-140,Civilian,CA0194200,male,white,,,36_40,TRUE,serious_injury,bone_fracture,other_circumstance,FALSE,"neck_throat, front_upper_chest, rear_upper_back, rear_lower_back, arms_hands, front_legs",FALSE,"other_physical_contact, impact_projectile",TRUE,"other_physical_contact, impact_projectile",FALSE,FALSE,mental_disability,FALSE,5150 Detention of Persons for Eval,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_5150,TRUE,knife_blade_stabbing,,,,,
URSUS-19-4200-2019-140,Officer,CA0194200,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-140,Officer,CA0194200,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-140,Officer,CA0194200,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-140,Officer,CA0194200,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-140,Officer,CA0194200,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-152,Civilian,CA0194200,male,black,,,26_30,TRUE,serious_injury,gunshot_wound,other_circumstance,FALSE,"front_upper_chest, front_below_waist, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-19-4200-2019-152,Officer,CA0194200,male,black,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-152,Officer,CA0194200,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-1a8,Civilian,CA0194200,male,white,,,41_45,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, front_below_waist, rear_below_waist, arms_hands, front_legs",FALSE,"other_physical_contact, other_control_hold",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-19-4200-2019-1a8,Officer,CA0194200,male,black,,,41_45,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,head,,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-1a8,Officer,CA0194200,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-1a8,Officer,CA0194200,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-1a8,Officer,CA0194200,male,black,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-1c0,Civilian,CA0194200,male,hispanic,,,21_25,TRUE,injury,internal_injury,treated_at_facility_released,FALSE,"front_upper_chest, rear_upper_back, rear_lower_back, arms_hands",FALSE,"other_physical_contact, blunt_impact_weapon, electronic_device",TRUE,"other_physical_contact, blunt_impact_weapon, electronic_device",FALSE,FALSE,mental_disability,TRUE,664/187(A) ATT MURDER:SEC DEG ON PO,FALSE,,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-4200-2019-1c0,Officer,CA0194200,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-1c0,Officer,CA0194200,male,asian,other_asian,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-1c0,Officer,CA0194200,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-1c0,Officer,CA0194200,male,hispanic,,,41_45,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,front_legs,,,TRUE,threat_of_firearm,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-19-4200-2019-1c0,Officer,CA0194200,male,asian,other_asian,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-4200-2019-1d5,Civilian,CA0194200,male,hispanic,,,41_45,FALSE,,,,FALSE,"front_upper_chest, rear_upper_back, rear_lower_back, arms_hands",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,mental_disability,TRUE,594(B)(1) VANDALISM $400 OR MORE,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-4200-2019-1d5,Officer,CA0194200,male,hispanic,,,21_25,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"front_upper_chest, rear_upper_back, rear_lower_back, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-4200-2019-1d5,Officer,CA0194200,male,hispanic,,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"rear_upper_back, rear_lower_back, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
